"IM Race-Ethnicity no Unknown","Age at death 18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Crude Rate","Count","Population"
5,8,2,0,1,0.10,341,351451042
5,8,2,0,2,0.08,305,360242804
5,8,2,0,3,0.09,348,368268735
5,8,2,1,0,0.07,252,346545006
5,8,2,1,1,0.09,327,351451042
5,8,2,1,2,0.08,296,360242804
5,8,2,1,3,0.09,331,368268735
5,8,2,2,0,^,^,346545006
5,8,2,2,1,^,^,351451042
5,8,2,2,2,^,^,360242804
5,8,2,2,3,^,^,368268735
5,8,3,0,0,0.08,267,346545006
5,8,3,0,1,0.08,289,351451042
5,8,3,0,2,0.08,277,360242804
5,8,3,0,3,0.08,313,368268735
5,8,3,1,0,0.07,241,346545006
5,8,3,1,1,0.07,261,351451042
5,8,3,1,2,0.07,246,360242804
5,8,3,1,3,0.07,274,368268735
5,8,3,2,0,^,^,346545006
5,8,3,2,1,^,^,351451042
5,8,3,2,2,^,^,360242804
5,8,3,2,3,^,^,368268735
5,9,0,0,0,1.09,511,47026733
5,9,0,0,1,1.36,619,45583014
5,9,0,0,2,1.36,603,44320212
5,9,0,0,3,1.47,625,42579636
5,9,0,1,0,0.98,462,47026733
5,9,0,1,1,1.27,577,45583014
5,9,0,1,2,1.28,569,44320212
5,9,0,1,3,1.35,573,42579636
5,9,0,2,0,^,^,47026733
5,9,0,2,1,^,^,45583014
5,9,0,2,2,^,^,44320212
5,9,0,2,3,0.04,15,42579636
5,9,1,0,0,0.17,78,47026733
5,9,1,0,1,0.20,90,45583014
5,9,1,0,2,0.21,95,44320212
5,9,1,0,3,0.24,104,42579636
5,9,1,1,0,0.16,74,47026733
5,9,1,1,1,0.20,89,45583014
5,9,1,1,2,0.21,91,44320212
5,9,1,1,3,0.23,96,42579636
5,9,1,2,0,^,^,47026733
5,9,1,2,1,^,^,45583014
5,9,1,2,2,^,^,44320212
5,9,1,2,3,^,^,42579636
5,9,2,0,0,0.43,203,47026733
5,9,2,0,1,0.63,286,45583014
5,9,2,0,2,0.67,297,44320212
5,9,2,0,3,0.71,302,42579636
5,9,2,1,0,0.41,194,47026733
5,9,2,1,1,0.61,278,45583014
5,9,2,1,2,0.64,285,44320212
5,9,2,1,3,0.68,288,42579636
5,9,2,2,0,^,^,47026733
5,9,2,2,1,^,^,45583014
5,9,2,2,2,^,^,44320212
5,9,2,2,3,^,^,42579636
5,9,3,0,0,0.49,230,47026733
5,9,3,0,1,0.53,243,45583014
5,9,3,0,2,0.48,211,44320212
5,9,3,0,3,0.51,219,42579636
5,9,3,1,0,0.41,194,47026733
5,9,3,1,1,0.46,210,45583014
5,9,3,1,2,0.44,193,44320212
5,9,3,1,3,0.44,189,42579636
5,9,3,2,0,^,^,47026733
5,9,3,2,1,^,^,45583014
5,9,3,2,2,^,^,44320212
5,9,3,2,3,^,^,42579636
5,10,0,0,0,1.84,790,42932316
5,10,0,0,1,2.14,990,46354633
5,10,0,0,2,2.07,933,45122675
5,10,0,0,3,2.08,909,43782543
5,10,0,1,0,1.67,717,42932316
5,10,0,1,1,1.99,924,46354633
5,10,0,1,2,1.90,858,45122675
5,10,0,1,3,1.91,836,43782543
5,10,0,2,0,0.03,13,42932316
5,10,0,2,1,0.04,19,46354633
5,10,0,2,2,0.05,22,45122675
5,10,0,2,3,0.05,20,43782543
5,10,1,0,0,0.33,143,42932316
5,10,1,0,1,0.38,175,46354633
5,10,1,0,2,0.35,156,45122675
5,10,1,0,3,0.35,152,43782543
5,10,1,1,0,0.31,134,42932316
5,10,1,1,1,0.36,169,46354633
5,10,1,1,2,0.31,142,45122675
5,10,1,1,3,0.32,141,43782543
5,10,1,2,0,^,^,42932316
5,10,1,2,1,^,^,46354633
5,10,1,2,2,^,^,45122675
5,10,1,2,3,^,^,43782543
5,10,2,0,0,0.79,340,42932316
5,10,2,0,1,0.98,452,46354633
5,10,2,0,2,0.95,428,45122675
5,10,2,0,3,0.98,429,43782543
5,10,2,1,0,0.75,324,42932316
5,10,2,1,1,0.93,430,46354633
5,10,2,1,2,0.91,410,45122675
5,10,2,1,3,0.94,412,43782543
5,10,2,2,0,^,^,42932316
5,10,2,2,1,^,^,46354633
5,10,2,2,2,0.02,11,45122675
5,10,2,2,3,^,^,43782543
5,10,3,0,0,0.72,307,42932316
5,10,3,0,1,0.78,363,46354633
5,10,3,0,2,0.77,349,45122675
5,10,3,0,3,0.75,328,43782543
5,10,3,1,0,0.60,259,42932316
5,10,3,1,1,0.70,325,46354633
5,10,3,1,2,0.68,306,45122675
5,10,3,1,3,0.65,283,43782543
5,10,3,2,0,^,^,42932316
5,10,3,2,1,^,^,46354633
5,10,3,2,2,^,^,45122675
5,10,3,2,3,^,^,43782543
5,11,0,0,0,2.96,1116,37644076
5,11,0,0,1,3.38,1429,42326588
5,11,0,0,2,3.25,1489,45763603
5,11,0,0,3,3.02,1330,44055577
5,11,0,1,0,2.71,1020,37644076
5,11,0,1,1,3.05,1291,42326588
5,11,0,1,2,2.98,1362,45763603
5,11,0,1,3,2.76,1216,44055577
5,11,0,2,0,0.04,15,37644076
5,11,0,2,1,0.09,39,42326588
5,11,0,2,2,0.05,21,45763603
5,11,0,2,3,0.06,26,44055577
5,11,1,0,0,0.58,217,37644076
5,11,1,0,1,0.74,314,42326588
5,11,1,0,2,0.64,294,45763603
5,11,1,0,3,0.52,230,44055577
5,11,1,1,0,0.54,203,37644076
5,11,1,1,1,0.68,286,42326588
5,11,1,1,2,0.61,278,45763603
5,11,1,1,3,0.48,213,44055577
5,11,1,2,0,^,^,37644076
5,11,1,2,1,^,^,42326588
5,11,1,2,2,^,^,45763603
5,11,1,2,3,^,^,44055577
5,11,2,0,0,1.24,468,37644076
5,11,2,0,1,1.47,622,42326588
5,11,2,0,2,1.47,673,45763603
5,11,2,0,3,1.39,613,44055577
5,11,2,1,0,1.18,445,37644076
5,11,2,1,1,1.39,587,42326588
5,11,2,1,2,1.42,648,45763603
5,11,2,1,3,1.33,588,44055577
5,11,2,2,0,^,^,37644076
5,11,2,2,1,0.04,19,42326588
5,11,2,2,2,^,^,45763603
5,11,2,2,3,^,^,44055577
5,11,3,0,0,1.14,431,37644076
5,11,3,0,1,1.16,493,42326588
5,11,3,0,2,1.14,522,45763603
5,11,3,0,3,1.11,487,44055577
5,11,3,1,0,0.99,372,37644076
5,11,3,1,1,0.99,418,42326588
5,11,3,1,2,0.95,436,45763603
5,11,3,1,3,0.94,415,44055577
5,11,3,2,0,^,^,37644076
5,11,3,2,1,0.04,15,42326588
5,11,3,2,2,0.02,11,45763603
5,11,3,2,3,0.02,10,44055577
5,12,0,0,0,4.43,1318,29746286
5,12,0,0,1,4.67,1705,36548033
5,12,0,0,2,4.53,1873,41303651
5,12,0,0,3,4.43,1953,44097717
5,12,0,1,0,4.03,1198,29746286
5,12,0,1,1,4.21,1537,36548033
5,12,0,1,2,4.11,1699,41303651
5,12,0,1,3,3.98,1753,44097717
5,12,0,2,0,0.06,18,29746286
5,12,0,2,1,0.07,25,36548033
5,12,0,2,2,0.09,37,41303651
5,12,0,2,3,0.13,59,44097717
5,12,1,0,0,0.91,272,29746286
5,12,1,0,1,0.95,348,36548033
5,12,1,0,2,0.96,397,41303651
5,12,1,0,3,0.92,405,44097717
5,12,1,1,0,0.84,251,29746286
5,12,1,1,1,0.86,316,36548033
5,12,1,1,2,0.88,364,41303651
5,12,1,1,3,0.84,370,44097717
5,12,1,2,0,^,^,29746286
5,12,1,2,1,^,^,36548033
5,12,1,2,2,^,^,41303651
5,12,1,2,3,0.02,11,44097717
5,12,2,0,0,1.82,540,29746286
5,12,2,0,1,2.16,789,36548033
5,12,2,0,2,2.14,882,41303651
5,12,2,0,3,1.99,876,44097717
5,12,2,1,0,1.74,518,29746286
5,12,2,1,1,2.04,747,36548033
5,12,2,1,2,2.03,837,41303651
5,12,2,1,3,1.85,817,44097717
5,12,2,2,0,^,^,29746286
5,12,2,2,1,0.03,11,36548033
5,12,2,2,2,0.04,17,41303651
5,12,2,2,3,0.06,27,44097717
5,12,3,0,0,1.70,506,29746286
5,12,3,0,1,1.55,568,36548033
5,12,3,0,2,1.44,594,41303651
5,12,3,0,3,1.52,672,44097717
5,12,3,1,0,1.44,429,29746286
5,12,3,1,1,1.30,474,36548033
5,12,3,1,2,1.21,498,41303651
5,12,3,1,3,1.28,566,44097717
5,12,3,2,0,^,^,29746286
5,12,3,2,1,^,^,36548033
5,12,3,2,2,0.03,12,41303651
5,12,3,2,3,0.05,21,44097717
5,13,0,0,0,7.38,1669,22626063
5,13,0,0,1,7.02,1987,28302552
5,13,0,0,2,6.37,2226,34941697
5,13,0,0,3,5.98,2342,39134044
5,13,0,1,0,6.57,1487,22626063
5,13,0,1,1,6.36,1800,28302552
5,13,0,1,2,5.75,2009,34941697
5,13,0,1,3,5.30,2075,39134044
5,13,0,2,0,0.09,20,22626063
5,13,0,2,1,0.13,36,28302552
5,13,0,2,2,0.17,61,34941697
5,13,0,2,3,0.16,62,39134044
5,13,1,0,0,1.45,328,22626063
5,13,1,0,1,1.43,404,28302552
5,13,1,0,2,1.41,491,34941697
5,13,1,0,3,1.25,489,39134044
5,13,1,1,0,1.36,308,22626063
5,13,1,1,1,1.32,375,28302552
5,13,1,1,2,1.31,459,34941697
5,13,1,1,3,1.15,449,39134044
5,13,1,2,0,^,^,22626063
5,13,1,2,1,^,^,28302552
5,13,1,2,2,^,^,34941697
5,13,1,2,3,0.03,13,39134044
5,13,2,0,0,3.36,760,22626063
5,13,2,0,1,3.38,958,28302552
5,13,2,0,2,2.88,1006,34941697
5,13,2,0,3,2.76,1079,39134044
5,13,2,1,0,3.16,716,22626063
5,13,2,1,1,3.16,894,28302552
5,13,2,1,2,2.75,960,34941697
5,13,2,1,3,2.54,993,39134044
5,13,2,2,0,0.04,10,22626063
5,13,2,2,1,0.07,20,28302552
5,13,2,2,2,0.07,25,34941697
5,13,2,2,3,0.07,26,39134044
5,13,3,0,0,2.57,581,22626063
5,13,3,0,1,2.21,625,28302552
5,13,3,0,2,2.09,729,34941697
5,13,3,0,3,1.98,774,39134044
5,13,3,1,0,2.05,463,22626063
5,13,3,1,1,1.88,531,28302552
5,13,3,1,2,1.69,590,34941697
5,13,3,1,3,1.62,633,39134044
5,13,3,2,0,^,^,22626063
5,13,3,2,1,0.04,11,28302552
5,13,3,2,2,0.08,27,34941697
5,13,3,2,3,0.06,23,39134044
5,14,0,0,0,10.29,1905,18519192
5,14,0,0,1,10.86,2292,21105290
5,14,0,0,2,9.06,2415,26640950
5,14,0,0,3,8.37,2714,32434154
5,14,0,1,0,9.24,1711,18519192
5,14,0,1,1,9.84,2077,21105290
5,14,0,1,2,8.11,2161,26640950
5,14,0,1,3,7.45,2417,32434154
5,14,0,2,0,0.15,27,18519192
5,14,0,2,1,0.17,35,21105290
5,14,0,2,2,0.22,59,26640950
5,14,0,2,3,0.21,67,32434154
5,14,1,0,0,1.83,339,18519192
5,14,1,0,1,2.10,443,21105290
5,14,1,0,2,1.85,494,26640950
5,14,1,0,3,1.86,602,32434154
5,14,1,1,0,1.66,307,18519192
5,14,1,1,1,1.96,413,21105290
5,14,1,1,2,1.73,462,26640950
5,14,1,1,3,1.71,555,32434154
5,14,1,2,0,^,^,18519192
5,14,1,2,1,^,^,21105290
5,14,1,2,2,0.04,10,26640950
5,14,1,2,3,0.03,11,32434154
5,14,2,0,0,4.80,889,18519192
5,14,2,0,1,5.26,1111,21105290
5,14,2,0,2,4.21,1122,26640950
5,14,2,0,3,3.84,1245,32434154
5,14,2,1,0,4.57,847,18519192
5,14,2,1,1,4.93,1040,21105290
5,14,2,1,2,3.93,1047,26640950
5,14,2,1,3,3.60,1167,32434154
5,14,2,2,0,0.09,16,18519192
5,14,2,2,1,0.10,22,21105290
5,14,2,2,2,0.09,25,26640950
5,14,2,2,3,0.10,32,32434154
5,14,3,0,0,3.66,677,18519192
5,14,3,0,1,3.50,738,21105290
5,14,3,0,2,3.00,799,26640950
5,14,3,0,3,2.67,867,32434154
5,14,3,1,0,3.01,557,18519192
5,14,3,1,1,2.96,624,21105290
5,14,3,1,2,2.45,652,26640950
5,14,3,1,3,2.14,695,32434154
5,14,3,2,0,^,^,18519192
5,14,3,2,1,^,^,21105290
5,14,3,2,2,0.09,24,26640950
5,14,3,2,3,0.07,24,32434154
5,15,0,0,0,15.93,2612,16400381
5,15,0,0,1,15.60,2591,16609329
5,15,0,0,2,12.93,2475,19143132
5,15,0,0,3,11.14,2693,24166777
5,15,0,1,0,14.27,2340,16400381
5,15,0,1,1,13.94,2316,16609329
5,15,0,1,2,11.51,2203,19143132
5,15,0,1,3,9.76,2358,24166777
5,15,0,2,0,0.27,44,16400381
5,15,0,2,1,0.36,59,16609329
5,15,0,2,2,0.34,66,19143132
5,15,0,2,3,0.40,96,24166777
5,15,1,0,0,2.73,448,16400381
5,15,1,0,1,2.85,474,16609329
5,15,1,0,2,2.67,511,19143132
5,15,1,0,3,2.39,578,24166777
5,15,1,1,0,2.48,406,16400381
5,15,1,1,1,2.64,439,16609329
5,15,1,1,2,2.42,463,19143132
5,15,1,1,3,2.21,535,24166777
5,15,1,2,0,^,^,16400381
5,15,1,2,1,^,^,16609329
5,15,1,2,2,0.08,16,19143132
5,15,1,2,3,0.06,15,24166777
5,15,2,0,0,7.51,1232,16400381
5,15,2,0,1,7.66,1273,16609329
5,15,2,0,2,6.10,1168,19143132
5,15,2,0,3,5.28,1277,24166777
5,15,2,1,0,7.05,1156,16400381
5,15,2,1,1,7.22,1199,16609329
5,15,2,1,2,5.70,1092,19143132
5,15,2,1,3,4.87,1176,24166777
5,15,2,2,0,0.13,22,16400381
5,15,2,2,1,0.16,26,16609329
5,15,2,2,2,0.16,31,19143132
5,15,2,2,3,0.21,50,24166777
5,15,3,0,0,5.68,932,16400381
5,15,3,0,1,5.08,844,16609329
5,15,3,0,2,4.16,796,19143132
5,15,3,0,3,3.47,838,24166777
5,15,3,1,0,4.74,778,16400381
5,15,3,1,1,4.08,678,16609329
5,15,3,1,2,3.39,648,19143132
5,15,3,1,3,2.68,647,24166777
5,15,3,2,0,0.09,15,16400381
5,15,3,2,1,0.17,28,16609329
5,15,3,2,2,0.10,19,19143132
5,15,3,2,3,0.13,31,24166777
5,16,0,0,0,20.45,2848,13929956
5,16,0,0,1,22.31,3085,13828909
5,16,0,0,2,19.29,2754,14275053
5,16,0,0,3,15.81,2631,16641562
5,16,0,1,0,18.21,2536,13929956
5,16,0,1,1,19.85,2745,13828909
5,16,0,1,2,17.08,2438,14275053
5,16,0,1,3,13.78,2294,16641562
5,16,0,2,0,0.25,35,13929956
5,16,0,2,1,0.45,62,13828909
5,16,0,2,2,0.39,56,14275053
5,16,0,2,3,0.53,89,16641562
5,16,1,0,0,3.24,452,13929956
5,16,1,0,1,3.72,514,13828909
5,16,1,0,2,3.30,471,14275053
5,16,1,0,3,3.01,501,16641562
5,16,1,1,0,2.99,416,13929956
5,16,1,1,1,3.50,484,13828909
5,16,1,1,2,3.04,434,14275053
5,16,1,1,3,2.76,459,16641562
5,16,1,2,0,^,^,13929956
5,16,1,2,1,^,^,13828909
5,16,1,2,2,^,^,14275053
5,16,1,2,3,0.08,14,16641562
5,16,2,0,0,10.08,1404,13929956
5,16,2,0,1,11.20,1549,13828909
5,16,2,0,2,9.79,1397,14275053
5,16,2,0,3,8.00,1331,16641562
5,16,2,1,0,9.53,1328,13929956
5,16,2,1,1,10.43,1442,13828909
5,16,2,1,2,9.20,1314,14275053
5,16,2,1,3,7.39,1230,16641562
5,16,2,2,0,0.11,16,13929956
5,16,2,2,1,0.29,40,13828909
5,16,2,2,2,0.20,28,14275053
5,16,2,2,3,0.26,44,16641562
5,16,3,0,0,7.12,992,13929956
5,16,3,0,1,7.39,1022,13828909
5,16,3,0,2,6.21,886,14275053
5,16,3,0,3,4.80,799,16641562
5,16,3,1,0,5.69,792,13929956
5,16,3,1,1,5.92,819,13828909
5,16,3,1,2,4.83,690,14275053
5,16,3,1,3,3.64,605,16641562
5,16,3,2,0,0.11,15,13929956
5,16,3,2,1,0.13,18,13828909
5,16,3,2,2,0.14,20,14275053
5,16,3,2,3,0.19,31,16641562
5,17,0,0,0,27.66,2717,9823720
5,17,0,0,1,28.32,3015,10647588
5,17,0,0,2,25.18,2738,10875637
5,17,0,0,3,21.90,2499,11409186
5,17,0,1,0,23.97,2355,9823720
5,17,0,1,1,24.57,2616,10647588
5,17,0,1,2,21.79,2370,10875637
5,17,0,1,3,18.75,2139,11409186
5,17,0,2,0,0.21,21,9823720
5,17,0,2,1,0.65,69,10647588
5,17,0,2,2,0.75,82,10875637
5,17,0,2,3,0.68,78,11409186
5,17,1,0,0,3.92,385,9823720
5,17,1,0,1,4.24,451,10647588
5,17,1,0,2,3.99,434,10875637
5,17,1,0,3,3.55,405,11409186
5,17,1,1,0,3.54,348,9823720
5,17,1,1,1,3.85,410,10647588
5,17,1,1,2,3.71,403,10875637
5,17,1,1,3,3.15,359,11409186
5,17,1,2,0,^,^,9823720
5,17,1,2,1,^,^,10647588
5,17,1,2,2,^,^,10875637
5,17,1,2,3,^,^,11409186
5,17,2,0,0,13.72,1348,9823720
5,17,2,0,1,14.73,1568,10647588
5,17,2,0,2,12.98,1412,10875637
5,17,2,0,3,11.30,1289,11409186
5,17,2,1,0,12.90,1267,9823720
5,17,2,1,1,13.62,1450,10647588
5,17,2,1,2,12.06,1312,10875637
5,17,2,1,3,10.47,1195,11409186
5,17,2,2,0,0.14,14,9823720
5,17,2,2,1,0.31,33,10647588
5,17,2,2,2,0.35,38,10875637
5,17,2,2,3,0.36,41,11409186
5,17,3,0,0,10.02,984,9823720
5,17,3,0,1,9.35,996,10647588
5,17,3,0,2,8.20,892,10875637
5,17,3,0,3,7.06,805,11409186
5,17,3,1,0,7.53,740,9823720
5,17,3,1,1,7.10,756,10647588
5,17,3,1,2,6.02,655,10875637
5,17,3,1,3,5.13,585,11409186
5,17,3,2,0,^,^,9823720
5,17,3,2,1,0.27,29,10647588
5,17,3,2,2,0.33,36,10875637
5,17,3,2,3,0.25,28,11409186
5,18,0,0,0,39.06,3208,8212725
5,18,0,0,1,37.79,3586,9490229
5,18,0,0,2,32.93,3663,11121933
5,18,0,0,3,29.36,3641,12399890
5,18,0,1,0,31.68,2602,8212725
5,18,0,1,1,30.97,2939,9490229
5,18,0,1,2,26.72,2972,11121933
5,18,0,1,3,23.90,2964,12399890
5,18,0,2,0,0.44,36,8212725
5,18,0,2,1,0.67,64,9490229
5,18,0,2,2,0.71,79,11121933
5,18,0,2,3,0.69,85,12399890
5,18,1,0,0,4.38,360,8212725
5,18,1,0,1,4.00,380,9490229
5,18,1,0,2,3.88,431,11121933
5,18,1,0,3,3.64,451,12399890
5,18,1,1,0,3.74,307,8212725
5,18,1,1,1,3.62,344,9490229
5,18,1,1,2,3.53,393,11121933
5,18,1,1,3,3.29,408,12399890
5,18,1,2,0,^,^,8212725
5,18,1,2,1,^,^,9490229
5,18,1,2,2,^,^,11121933
5,18,1,2,3,0.08,10,12399890
5,18,2,0,0,19.98,1641,8212725
5,18,2,0,1,20.00,1898,9490229
5,18,2,0,2,17.09,1901,11121933
5,18,2,0,3,15.86,1967,12399890
5,18,2,1,0,18.36,1508,8212725
5,18,2,1,1,18.61,1766,9490229
5,18,2,1,2,15.78,1755,11121933
5,18,2,1,3,14.55,1804,12399890
5,18,2,2,0,0.18,15,8212725
5,18,2,2,1,0.32,30,9490229
5,18,2,2,2,0.34,38,11121933
5,18,2,2,3,0.40,50,12399890
5,18,3,0,0,14.70,1207,8212725
5,18,3,0,1,13.78,1308,9490229
5,18,3,0,2,11.97,1331,11121933
5,18,3,0,3,9.86,1223,12399890
5,18,3,1,0,9.58,787,8212725
5,18,3,1,1,8.74,829,9490229
5,18,3,1,2,7.41,824,11121933
5,18,3,1,3,6.06,752,12399890
5,18,3,2,0,0.18,15,8212725
5,18,3,2,1,0.26,25,9490229
5,18,3,2,2,0.31,34,11121933
5,18,3,2,3,0.20,25,12399890
5,19,0,0,0,3.26,19321,593406454
5,19,0,0,1,3.54,22027,622247207
5,19,0,0,2,3.34,21846,653751347
5,19,0,0,3,3.26,22121,678969821
5,19,0,1,0,2.87,17012,593406454
5,19,0,1,1,3.13,19503,622247207
5,19,0,1,2,2.95,19273,653751347
5,19,0,1,3,2.85,19347,678969821
5,19,0,2,0,0.04,241,593406454
5,19,0,2,1,0.07,420,622247207
5,19,0,2,2,0.08,500,653751347
5,19,0,2,3,0.09,610,678969821
5,19,1,0,0,0.53,3119,593406454
5,19,1,0,1,0.59,3691,622247207
5,19,1,0,2,0.59,3869,653751347
5,19,1,0,3,0.60,4040,678969821
5,19,1,1,0,0.48,2845,593406454
5,19,1,1,1,0.55,3418,622247207
5,19,1,1,2,0.55,3579,653751347
5,19,1,1,3,0.55,3702,678969821
5,19,1,2,0,0.01,40,593406454
5,19,1,2,1,0.01,48,622247207
5,19,1,2,2,0.01,78,653751347
5,19,1,2,3,0.01,100,678969821
5,19,2,0,0,1.53,9088,593406454
5,19,2,0,1,1.74,10847,622247207
5,19,2,0,2,1.62,10591,653751347
5,19,2,0,3,1.58,10756,678969821
5,19,2,1,0,1.44,8555,593406454
5,19,2,1,1,1.63,10160,622247207
5,19,2,1,2,1.52,9956,653751347
5,19,2,1,3,1.47,10001,678969821
5,19,2,2,0,0.02,114,593406454
5,19,2,2,1,0.03,214,622247207
5,19,2,2,2,0.04,229,653751347
5,19,2,2,3,0.04,296,678969821
5,19,3,0,0,1.20,7114,593406454
5,19,3,0,1,1.20,7489,622247207
5,19,3,0,2,1.13,7386,653751347
5,19,3,0,3,1.08,7325,678969821
5,19,3,1,0,0.95,5612,593406454
5,19,3,1,1,0.95,5925,622247207
5,19,3,1,2,0.88,5738,653751347
5,19,3,1,3,0.83,5644,678969821
5,19,3,2,0,0.01,87,593406454
5,19,3,2,1,0.03,158,622247207
5,19,3,2,2,0.03,193,653751347
5,19,3,2,3,0.03,214,678969821
