"IM Race-Ethnicity no Unknown","IM Modelling Subsite","18_Age Categories for NordPred","IM Histology with All","Incidence 5-year LATEST","Crude Rate","Count","Population"
5,0,8,0,0,0.46,1843,400021377
5,0,8,0,1,0.45,1834,403549218
5,0,8,0,2,0.48,1969,411901202
5,0,8,0,3,0.55,2318,419191062
5,0,8,1,0,0.36,1448,400021377
5,0,8,1,1,0.35,1408,403549218
5,0,8,1,2,0.35,1446,411901202
5,0,8,1,3,0.40,1665,419191062
5,0,8,2,0,0.06,251,400021377
5,0,8,2,1,0.07,300,403549218
5,0,8,2,2,0.10,404,411901202
5,0,8,2,3,0.12,519,419191062
5,0,9,0,0,2.92,1597,54623325
5,0,9,0,1,3.03,1597,52661632
5,0,9,0,2,3.35,1706,50894698
5,0,9,0,3,3.63,1762,48577875
5,0,9,1,0,2.33,1271,54623325
5,0,9,1,1,2.34,1234,52661632
5,0,9,1,2,2.49,1265,50894698
5,0,9,1,3,2.53,1228,48577875
5,0,9,2,0,0.35,192,54623325
5,0,9,2,1,0.53,277,52661632
5,0,9,2,2,0.70,355,50894698
5,0,9,2,3,0.89,431,48577875
5,0,10,0,0,4.93,2463,49913137
5,0,10,0,1,5.18,2783,53708848
5,0,10,0,2,5.23,2723,52056228
5,0,10,0,3,5.44,2727,50157941
5,0,10,1,0,3.99,1993,49913137
5,0,10,1,1,4.06,2182,53708848
5,0,10,1,2,3.93,2047,52056228
5,0,10,1,3,3.91,1960,50157941
5,0,10,2,0,0.55,276,49913137
5,0,10,2,1,0.85,454,53708848
5,0,10,2,2,1.02,530,52056228
5,0,10,2,3,1.26,633,50157941
5,0,11,0,0,7.80,3415,43792623
5,0,11,0,1,8.01,3933,49082377
5,0,11,0,2,8.33,4408,52943934
5,0,11,0,3,8.38,4249,50728365
5,0,11,1,0,6.38,2792,43792623
5,0,11,1,1,6.31,3097,49082377
5,0,11,1,2,6.34,3354,52943934
5,0,11,1,3,5.92,3003,50728365
5,0,11,2,0,0.87,381,43792623
5,0,11,2,1,1.16,569,49082377
5,0,11,2,2,1.48,786,52943934
5,0,11,2,3,2.01,1021,50728365
5,0,12,0,0,12.26,4245,34618492
5,0,12,0,1,11.42,4844,42398457
5,0,12,0,2,11.79,5641,47833504
5,0,12,0,3,12.30,6264,50917648
5,0,12,1,0,10.15,3515,34618492
5,0,12,1,1,9.01,3822,42398457
5,0,12,1,2,9.02,4313,47833504
5,0,12,1,3,8.76,4462,50917648
5,0,12,2,0,1.24,428,34618492
5,0,12,2,1,1.65,700,42398457
5,0,12,2,2,1.98,949,47833504
5,0,12,2,3,2.75,1401,50917648
5,0,13,0,0,19.00,5009,26361004
5,0,13,0,1,17.21,5649,32815516
5,0,13,0,2,16.94,6851,40452886
5,0,13,0,3,16.92,7652,45223814
5,0,13,1,0,15.92,4197,26361004
5,0,13,1,1,14.02,4600,32815516
5,0,13,1,2,13.06,5285,40452886
5,0,13,1,3,12.37,5596,45223814
5,0,13,2,0,1.59,418,26361004
5,0,13,2,1,2.07,678,32815516
5,0,13,2,2,2.84,1148,40452886
5,0,13,2,3,3.44,1556,45223814
5,0,14,0,0,28.11,6068,21589995
5,0,14,0,1,25.95,6352,24475886
5,0,14,0,2,24.47,7539,30804700
5,0,14,0,3,23.29,8721,37448663
5,0,14,1,0,23.63,5102,21589995
5,0,14,1,1,21.32,5219,24475886
5,0,14,1,2,18.93,5831,30804700
5,0,14,1,3,17.06,6388,37448663
5,0,14,2,0,2.28,493,21589995
5,0,14,2,1,2.93,716,24475886
5,0,14,2,2,3.99,1229,30804700
5,0,14,2,3,4.81,1800,37448663
5,0,15,0,0,37.80,7266,19224655
5,0,15,0,1,35.36,6824,19298005
5,0,15,0,2,34.02,7539,22157524
5,0,15,0,3,30.82,8591,27874426
5,0,15,1,0,32.32,6214,19224655
5,0,15,1,1,29.57,5707,19298005
5,0,15,1,2,27.21,6029,22157524
5,0,15,1,3,23.18,6462,27874426
5,0,15,2,0,2.45,471,19224655
5,0,15,2,1,3.33,642,19298005
5,0,15,2,2,4.63,1025,22157524
5,0,15,2,3,5.56,1550,27874426
5,0,16,0,0,47.64,7822,16418347
5,0,16,0,1,44.47,7196,16181428
5,0,16,0,2,42.51,7043,16569089
5,0,16,0,3,38.75,7450,19227914
5,0,16,1,0,40.71,6684,16418347
5,0,16,1,1,37.04,5994,16181428
5,0,16,1,2,34.13,5655,16569089
5,0,16,1,3,29.94,5756,19227914
5,0,16,2,0,2.97,488,16418347
5,0,16,2,1,3.97,643,16181428
5,0,16,2,2,5.32,881,16569089
5,0,16,2,3,6.21,1195,19227914
5,0,17,0,0,57.92,6744,11644271
5,0,17,0,1,52.05,6524,12535275
5,0,17,0,2,49.38,6277,12711274
5,0,17,0,3,44.30,5860,13226540
5,0,17,1,0,48.64,5664,11644271
5,0,17,1,1,42.93,5381,12535275
5,0,17,1,2,40.03,5088,12711274
5,0,17,1,3,35.07,4638,13226540
5,0,17,2,0,3.05,355,11644271
5,0,17,2,1,4.00,501,12535275
5,0,17,2,2,5.04,641,12711274
5,0,17,2,3,5.52,730,13226540
5,0,18,0,0,66.48,6518,9803959
5,0,18,0,1,57.48,6476,11265618
5,0,18,0,2,50.57,6636,13123484
5,0,18,0,3,44.16,6411,14517389
5,0,18,1,0,53.84,5278,9803959
5,0,18,1,1,46.34,5221,11265618
5,0,18,1,2,39.30,5157,13123484
5,0,18,1,3,34.15,4958,14517389
5,0,18,2,0,2.15,211,9803959
5,0,18,2,1,2.86,322,11265618
5,0,18,2,2,3.57,468,13123484
5,0,18,2,3,3.61,524,14517389
5,0,19,0,0,7.70,52990,688011185
5,0,19,0,1,7.52,54012,717972260
5,0,19,0,2,7.76,58332,751448523
5,0,19,0,3,7.98,62005,777091637
5,0,19,1,0,6.42,44158,688011185
5,0,19,1,1,6.11,43865,717972260
5,0,19,1,2,6.05,45470,751448523
5,0,19,1,3,5.93,46116,777091637
5,0,19,2,0,0.58,3964,688011185
5,0,19,2,1,0.81,5802,717972260
5,0,19,2,2,1.12,8416,751448523
5,0,19,2,3,1.46,11360,777091637
5,1,0,0,0,0.00,1,48451601
5,1,0,0,1,0.00,2,49639486
5,1,0,0,2,0.00,0,49569331
5,1,0,0,3,0.01,3,48942529
5,1,0,1,0,0.00,0,48451601
5,1,0,1,1,0.00,1,49639486
5,1,0,1,2,0.00,0,49569331
5,1,0,1,3,0.00,0,48942529
5,1,0,2,0,0.00,0,48451601
5,1,0,2,1,0.00,0,49639486
5,1,0,2,2,0.00,0,49569331
5,1,0,2,3,0.00,0,48942529
5,1,1,0,0,0.01,3,49284689
5,1,1,0,1,0.00,0,48232975
5,1,1,0,2,0.00,0,50321869
5,1,1,0,3,0.00,0,50000017
5,1,1,1,0,0.00,0,49284689
5,1,1,1,1,0.00,0,48232975
5,1,1,1,2,0.00,0,50321869
5,1,1,1,3,0.00,0,50000017
5,1,1,2,0,0.01,3,49284689
5,1,1,2,1,0.00,0,48232975
5,1,1,2,2,0.00,0,50321869
5,1,1,2,3,0.00,0,50000017
5,1,2,0,0,0.00,2,51640470
5,1,2,0,1,0.01,3,51210705
5,1,2,0,2,0.01,7,50683311
5,1,2,0,3,0.01,5,50775295
5,1,2,1,0,0.00,0,51640470
5,1,2,1,1,0.00,2,51210705
5,1,2,1,2,0.00,2,50683311
5,1,2,1,3,0.01,3,50775295
5,1,2,2,0,0.00,2,51640470
5,1,2,2,1,0.00,1,51210705
5,1,2,2,2,0.01,5,50683311
5,1,2,2,3,0.00,1,50775295
5,1,3,0,0,0.02,10,49809588
5,1,3,0,1,0.03,17,53128076
5,1,3,0,2,0.02,13,52386814
5,1,3,0,3,0.04,23,51335816
5,1,3,1,0,0.01,4,49809588
5,1,3,1,1,0.01,6,53128076
5,1,3,1,2,0.01,7,52386814
5,1,3,1,3,0.03,13,51335816
5,1,3,2,0,0.01,5,49809588
5,1,3,2,1,0.02,9,53128076
5,1,3,2,2,0.01,6,52386814
5,1,3,2,3,0.02,10,51335816
5,1,4,0,0,0.08,37,49098821
5,1,4,0,1,0.09,45,51295390
5,1,4,0,2,0.13,71,54666477
5,1,4,0,3,0.12,62,53811290
5,1,4,1,0,0.05,27,49098821
5,1,4,1,1,0.06,31,51295390
5,1,4,1,2,0.08,42,54666477
5,1,4,1,3,0.09,47,53811290
5,1,4,2,0,0.02,9,49098821
5,1,4,2,1,0.02,10,51295390
5,1,4,2,2,0.05,28,54666477
5,1,4,2,3,0.02,12,53811290
5,1,5,0,0,0.20,97,47505877
5,1,5,0,1,0.22,114,50823610
5,1,5,0,2,0.22,119,53588066
5,1,5,0,3,0.21,122,57471290
5,1,5,1,0,0.15,71,47505877
5,1,5,1,1,0.17,85,50823610
5,1,5,1,2,0.17,91,53588066
5,1,5,1,3,0.15,89,57471290
5,1,5,2,0,0.04,19,47505877
5,1,5,2,1,0.05,26,50823610
5,1,5,2,2,0.05,25,53588066
5,1,5,2,3,0.05,31,57471290
5,1,6,0,0,0.45,232,50991875
5,1,6,0,1,0.48,233,48208890
5,1,6,0,2,0.51,266,51866852
5,1,6,0,3,0.54,296,54758386
5,1,6,1,0,0.37,187,50991875
5,1,6,1,1,0.40,191,48208890
5,1,6,1,2,0.37,192,51866852
5,1,6,1,3,0.39,214,54758386
5,1,6,2,0,0.06,33,50991875
5,1,6,2,1,0.07,36,48208890
5,1,6,2,2,0.13,70,51866852
5,1,6,2,3,0.14,74,54758386
5,1,7,0,0,0.83,440,53238456
5,1,7,0,1,0.88,447,51010086
5,1,7,0,2,0.90,437,48818482
5,1,7,0,3,1.08,561,52096439
5,1,7,1,0,0.67,359,53238456
5,1,7,1,1,0.68,349,51010086
5,1,7,1,2,0.68,330,48818482
5,1,7,1,3,0.75,390,52096439
5,1,7,2,0,0.11,61,53238456
5,1,7,2,1,0.16,84,51010086
5,1,7,2,2,0.21,102,48818482
5,1,7,2,3,0.30,157,52096439
5,1,8,0,0,0.21,822,400021377
5,1,8,0,1,0.21,861,403549218
5,1,8,0,2,0.22,913,411901202
5,1,8,0,3,0.26,1072,419191062
5,1,8,1,0,0.16,648,400021377
5,1,8,1,1,0.16,665,403549218
5,1,8,1,2,0.16,664,411901202
5,1,8,1,3,0.18,756,419191062
5,1,8,2,0,0.03,132,400021377
5,1,8,2,1,0.04,166,403549218
5,1,8,2,2,0.06,236,411901202
5,1,8,2,3,0.07,285,419191062
5,1,9,0,0,1.25,685,54623325
5,1,9,0,1,1.40,735,52661632
5,1,9,0,2,1.66,846,50894698
5,1,9,0,3,1.73,842,48577875
5,1,9,1,0,1.02,558,54623325
5,1,9,1,1,1.07,566,52661632
5,1,9,1,2,1.22,620,50894698
5,1,9,1,3,1.18,572,48577875
5,1,9,2,0,0.18,98,54623325
5,1,9,2,1,0.29,155,52661632
5,1,9,2,2,0.39,200,50894698
5,1,9,2,3,0.52,251,48577875
5,1,10,0,0,1.99,995,49913137
5,1,10,0,1,2.31,1241,53708848
5,1,10,0,2,2.41,1257,52056228
5,1,10,0,3,2.48,1242,50157941
5,1,10,1,0,1.63,813,49913137
5,1,10,1,1,1.82,976,53708848
5,1,10,1,2,1.74,905,52056228
5,1,10,1,3,1.71,857,50157941
5,1,10,2,0,0.30,148,49913137
5,1,10,2,1,0.43,232,53708848
5,1,10,2,2,0.61,317,52056228
5,1,10,2,3,0.71,355,50157941
5,1,11,0,0,3.09,1352,43792623
5,1,11,0,1,3.37,1656,49082377
5,1,11,0,2,3.69,1954,52943934
5,1,11,0,3,3.76,1906,50728365
5,1,11,1,0,2.51,1099,43792623
5,1,11,1,1,2.63,1291,49082377
5,1,11,1,2,2.77,1464,52943934
5,1,11,1,3,2.48,1259,50728365
5,1,11,2,0,0.45,199,43792623
5,1,11,2,1,0.63,311,49082377
5,1,11,2,2,0.82,433,52943934
5,1,11,2,3,1.18,597,50728365
5,1,12,0,0,4.88,1690,34618492
5,1,12,0,1,4.84,2054,42398457
5,1,12,0,2,4.91,2348,47833504
5,1,12,0,3,5.29,2691,50917648
5,1,12,1,0,4.07,1409,34618492
5,1,12,1,1,3.78,1602,42398457
5,1,12,1,2,3.67,1757,47833504
5,1,12,1,3,3.48,1774,50917648
5,1,12,2,0,0.63,217,34618492
5,1,12,2,1,0.91,387,42398457
5,1,12,2,2,1.11,529,47833504
5,1,12,2,3,1.60,815,50917648
5,1,13,0,0,7.95,2096,26361004
5,1,13,0,1,7.19,2360,32815516
5,1,13,0,2,7.04,2848,40452886
5,1,13,0,3,7.18,3249,45223814
5,1,13,1,0,6.71,1769,26361004
5,1,13,1,1,5.81,1906,32815516
5,1,13,1,2,5.24,2119,40452886
5,1,13,1,3,4.90,2216,45223814
5,1,13,2,0,0.88,231,26361004
5,1,13,2,1,1.09,357,32815516
5,1,13,2,2,1.58,638,40452886
5,1,13,2,3,1.99,900,45223814
5,1,14,0,0,12.42,2682,21589995
5,1,14,0,1,11.45,2802,24475886
5,1,14,0,2,10.23,3151,30804700
5,1,14,0,3,9.82,3678,37448663
5,1,14,1,0,10.63,2296,21589995
5,1,14,1,1,9.42,2306,24475886
5,1,14,1,2,7.54,2324,30804700
5,1,14,1,3,6.75,2527,37448663
5,1,14,2,0,1.32,284,21589995
5,1,14,2,1,1.60,392,24475886
5,1,14,2,2,2.28,703,30804700
5,1,14,2,3,2.77,1037,37448663
5,1,15,0,0,16.94,3256,19224655
5,1,15,0,1,16.04,3096,19298005
5,1,15,0,2,14.89,3300,22157524
5,1,15,0,3,13.30,3708,27874426
5,1,15,1,0,14.99,2881,19224655
5,1,15,1,1,13.72,2648,19298005
5,1,15,1,2,11.85,2626,22157524
5,1,15,1,3,9.54,2658,27874426
5,1,15,2,0,1.24,239,19224655
5,1,15,2,1,1.74,336,19298005
5,1,15,2,2,2.58,572,22157524
5,1,15,2,3,3.29,916,27874426
5,1,16,0,0,22.61,3712,16418347
5,1,16,0,1,20.88,3378,16181428
5,1,16,0,2,19.45,3223,16569089
5,1,16,0,3,17.93,3447,19227914
5,1,16,1,0,20.11,3301,16418347
5,1,16,1,1,17.84,2886,16181428
5,1,16,1,2,15.73,2606,16569089
5,1,16,1,3,13.64,2623,19227914
5,1,16,2,0,1.57,258,16418347
5,1,16,2,1,2.22,360,16181428
5,1,16,2,2,3.13,518,16569089
5,1,16,2,3,3.66,704,19227914
5,1,17,0,0,27.96,3256,11644271
5,1,17,0,1,25.53,3200,12535275
5,1,17,0,2,23.31,2963,12711274
5,1,17,0,3,20.96,2772,13226540
5,1,17,1,0,24.99,2910,11644271
5,1,17,1,1,21.98,2755,12535275
5,1,17,1,2,19.37,2462,12711274
5,1,17,1,3,16.96,2243,13226540
5,1,17,2,0,1.67,194,11644271
5,1,17,2,1,2.23,279,12535275
5,1,17,2,2,2.78,353,12711274
5,1,17,2,3,3.15,416,13226540
5,1,18,0,0,33.27,3262,9803959
5,1,18,0,1,28.61,3223,11265618
5,1,18,0,2,24.43,3206,13123484
5,1,18,0,3,21.01,3050,14517389
5,1,18,1,0,29.85,2926,9803959
5,1,18,1,1,25.48,2871,11265618
5,1,18,1,2,20.92,2745,13123484
5,1,18,1,3,17.66,2564,14517389
5,1,18,2,0,1.05,103,9803959
5,1,18,2,1,1.36,153,11265618
5,1,18,2,2,1.98,260,13123484
5,1,18,2,3,2.01,292,14517389
5,1,19,0,0,3.46,23808,688011185
5,1,19,0,1,3.43,24606,717972260
5,1,19,0,2,3.46,26009,751448523
5,1,19,0,3,3.56,27657,777091637
5,1,19,1,0,3.00,20610,688011185
5,1,19,1,1,2.85,20472,717972260
5,1,19,1,2,2.70,20292,751448523
5,1,19,1,3,2.58,20049,777091637
5,1,19,2,0,0.31,2103,688011185
5,1,19,2,1,0.44,3128,717972260
5,1,19,2,2,0.63,4759,751448523
5,1,19,2,3,0.85,6568,777091637
5,2,0,0,0,0.00,0,48451601
5,2,0,0,1,0.00,0,49639486
5,2,0,0,2,0.00,1,49569331
5,2,0,0,3,0.00,1,48942529
5,2,0,1,0,0.00,0,48451601
5,2,0,1,1,0.00,0,49639486
5,2,0,1,2,0.00,1,49569331
5,2,0,1,3,0.00,1,48942529
5,2,0,2,0,0.00,0,48451601
5,2,0,2,1,0.00,0,49639486
5,2,0,2,2,0.00,0,49569331
5,2,0,2,3,0.00,0,48942529
5,2,1,0,0,0.00,0,49284689
5,2,1,0,1,0.00,0,48232975
5,2,1,0,2,0.00,0,50321869
5,2,1,0,3,0.00,0,50000017
5,2,1,1,0,0.00,0,49284689
5,2,1,1,1,0.00,0,48232975
5,2,1,1,2,0.00,0,50321869
5,2,1,1,3,0.00,0,50000017
5,2,1,2,0,0.00,0,49284689
5,2,1,2,1,0.00,0,48232975
5,2,1,2,2,0.00,0,50321869
5,2,1,2,3,0.00,0,50000017
5,2,2,0,0,0.00,0,51640470
5,2,2,0,1,0.00,0,51210705
5,2,2,0,2,0.01,4,50683311
5,2,2,0,3,0.00,0,50775295
5,2,2,1,0,0.00,0,51640470
5,2,2,1,1,0.00,0,51210705
5,2,2,1,2,0.01,3,50683311
5,2,2,1,3,0.00,0,50775295
5,2,2,2,0,0.00,0,51640470
5,2,2,2,1,0.00,0,51210705
5,2,2,2,2,0.00,1,50683311
5,2,2,2,3,0.00,0,50775295
5,2,3,0,0,0.01,4,49809588
5,2,3,0,1,0.01,3,53128076
5,2,3,0,2,0.01,3,52386814
5,2,3,0,3,0.01,5,51335816
5,2,3,1,0,0.01,4,49809588
5,2,3,1,1,0.01,3,53128076
5,2,3,1,2,0.00,2,52386814
5,2,3,1,3,0.01,5,51335816
5,2,3,2,0,0.00,0,49809588
5,2,3,2,1,0.00,0,53128076
5,2,3,2,2,0.00,0,52386814
5,2,3,2,3,0.00,0,51335816
5,2,4,0,0,0.03,15,49098821
5,2,4,0,1,0.04,22,51295390
5,2,4,0,2,0.05,25,54666477
5,2,4,0,3,0.05,27,53811290
5,2,4,1,0,0.03,15,49098821
5,2,4,1,1,0.03,17,51295390
5,2,4,1,2,0.04,23,54666477
5,2,4,1,3,0.04,23,53811290
5,2,4,2,0,0.00,0,49098821
5,2,4,2,1,0.01,3,51295390
5,2,4,2,2,0.00,1,54666477
5,2,4,2,3,0.00,1,53811290
5,2,5,0,0,0.08,36,47505877
5,2,5,0,1,0.08,41,50823610
5,2,5,0,2,0.07,39,53588066
5,2,5,0,3,0.09,49,57471290
5,2,5,1,0,0.07,32,47505877
5,2,5,1,1,0.07,34,50823610
5,2,5,1,2,0.07,37,53588066
5,2,5,1,3,0.08,47,57471290
5,2,5,2,0,0.00,1,47505877
5,2,5,2,1,0.01,3,50823610
5,2,5,2,2,0.00,1,53588066
5,2,5,2,3,0.00,0,57471290
5,2,6,0,0,0.19,95,50991875
5,2,6,0,1,0.17,81,48208890
5,2,6,0,2,0.21,107,51866852
5,2,6,0,3,0.20,107,54758386
5,2,6,1,0,0.16,83,50991875
5,2,6,1,1,0.16,76,48208890
5,2,6,1,2,0.18,95,51866852
5,2,6,1,3,0.18,96,54758386
5,2,6,2,0,0.01,6,50991875
5,2,6,2,1,0.01,3,48208890
5,2,6,2,2,0.01,7,51866852
5,2,6,2,3,0.01,7,54758386
5,2,7,0,0,0.37,199,53238456
5,2,7,0,1,0.29,148,51010086
5,2,7,0,2,0.37,180,48818482
5,2,7,0,3,0.43,225,52096439
5,2,7,1,0,0.34,179,53238456
5,2,7,1,1,0.25,129,51010086
5,2,7,1,2,0.33,160,48818482
5,2,7,1,3,0.39,202,52096439
5,2,7,2,0,0.02,10,53238456
5,2,7,2,1,0.02,10,51010086
5,2,7,2,2,0.03,13,48818482
5,2,7,2,3,0.03,15,52096439
5,2,8,0,0,0.09,349,400021377
5,2,8,0,1,0.07,295,403549218
5,2,8,0,2,0.09,359,411901202
5,2,8,0,3,0.10,414,419191062
5,2,8,1,0,0.08,313,400021377
5,2,8,1,1,0.06,259,403549218
5,2,8,1,2,0.08,321,411901202
5,2,8,1,3,0.09,374,419191062
5,2,8,2,0,0.00,17,400021377
5,2,8,2,1,0.00,19,403549218
5,2,8,2,2,0.01,23,411901202
5,2,8,2,3,0.01,23,419191062
5,2,9,0,0,0.66,363,54623325
5,2,9,0,1,0.64,337,52661632
5,2,9,0,2,0.66,338,50894698
5,2,9,0,3,0.67,326,48577875
5,2,9,1,0,0.59,320,54623325
5,2,9,1,1,0.59,311,52661632
5,2,9,1,2,0.57,290,50894698
5,2,9,1,3,0.59,286,48577875
5,2,9,2,0,0.03,15,54623325
5,2,9,2,1,0.02,12,52661632
5,2,9,2,2,0.07,34,50894698
5,2,9,2,3,0.04,20,48577875
5,2,10,0,0,1.44,718,49913137
5,2,10,0,1,1.27,684,53708848
5,2,10,0,2,1.34,698,52056228
5,2,10,0,3,1.27,635,50157941
5,2,10,1,0,1.29,643,49913137
5,2,10,1,1,1.14,611,53708848
5,2,10,1,2,1.21,630,52056228
5,2,10,1,3,1.13,565,50157941
5,2,10,2,0,0.04,20,49913137
5,2,10,2,1,0.07,35,53708848
5,2,10,2,2,0.06,32,52056228
5,2,10,2,3,0.07,36,50157941
5,2,11,0,0,2.38,1043,43792623
5,2,11,0,1,2.32,1141,49082377
5,2,11,0,2,2.31,1221,52943934
5,2,11,0,3,2.20,1116,50728365
5,2,11,1,0,2.14,938,43792623
5,2,11,1,1,2.09,1025,49082377
5,2,11,1,2,2.09,1109,52943934
5,2,11,1,3,1.90,965,50728365
5,2,11,2,0,0.08,36,43792623
5,2,11,2,1,0.07,36,49082377
5,2,11,2,2,0.09,50,52943934
5,2,11,2,3,0.14,72,50728365
5,2,12,0,0,3.91,1354,34618492
5,2,12,0,1,3.55,1504,42398457
5,2,12,0,2,3.81,1823,47833504
5,2,12,0,3,3.75,1909,50917648
5,2,12,1,0,3.56,1231,34618492
5,2,12,1,1,3.15,1334,42398457
5,2,12,1,2,3.38,1617,47833504
5,2,12,1,3,3.33,1697,50917648
5,2,12,2,0,0.08,29,34618492
5,2,12,2,1,0.14,58,42398457
5,2,12,2,2,0.13,63,47833504
5,2,12,2,3,0.18,91,50917648
5,2,13,0,0,5.91,1559,26361004
5,2,13,0,1,5.55,1821,32815516
5,2,13,0,2,5.70,2306,40452886
5,2,13,0,3,5.39,2437,45223814
5,2,13,1,0,5.36,1414,26361004
5,2,13,1,1,5.04,1653,32815516
5,2,13,1,2,5.17,2093,40452886
5,2,13,1,3,4.82,2178,45223814
5,2,13,2,0,0.14,36,26361004
5,2,13,2,1,0.19,61,32815516
5,2,13,2,2,0.20,79,40452886
5,2,13,2,3,0.24,109,45223814
5,2,14,0,0,8.19,1769,21589995
5,2,14,0,1,7.73,1893,24475886
5,2,14,0,2,8.26,2545,30804700
5,2,14,0,3,7.76,2906,37448663
5,2,14,1,0,7.36,1588,21589995
5,2,14,1,1,7.04,1723,24475886
5,2,14,1,2,7.54,2323,30804700
5,2,14,1,3,6.95,2603,37448663
5,2,14,2,0,0.19,40,21589995
5,2,14,2,1,0.20,50,24475886
5,2,14,2,2,0.30,92,30804700
5,2,14,2,3,0.37,139,37448663
5,2,15,0,0,9.93,1909,19224655
5,2,15,0,1,10.20,1968,19298005
5,2,15,0,2,10.80,2393,22157524
5,2,15,0,3,10.11,2819,27874426
5,2,15,1,0,8.88,1708,19224655
5,2,15,1,1,9.32,1799,19298005
5,2,15,1,2,9.72,2154,22157524
5,2,15,1,3,9.12,2542,27874426
5,2,15,2,0,0.22,42,19224655
5,2,15,2,1,0.25,48,19298005
5,2,15,2,2,0.41,90,22157524
5,2,15,2,3,0.41,113,27874426
5,2,16,0,0,11.49,1887,16418347
5,2,16,0,1,11.83,1915,16181428
5,2,16,0,2,12.04,1995,16569089
5,2,16,0,3,11.49,2210,19227914
5,2,16,1,0,10.41,1709,16418347
5,2,16,1,1,10.86,1758,16181428
5,2,16,1,2,10.98,1820,16569089
5,2,16,1,3,10.44,2007,19227914
5,2,16,2,0,0.24,39,16418347
5,2,16,2,1,0.25,40,16181428
5,2,16,2,2,0.30,49,16569089
5,2,16,2,3,0.46,89,19227914
5,2,17,0,0,12.34,1437,11644271
5,2,17,0,1,11.86,1487,12535275
5,2,17,0,2,12.84,1632,12711274
5,2,17,0,3,11.65,1541,13226540
5,2,17,1,0,10.85,1263,11644271
5,2,17,1,1,10.66,1336,12535275
5,2,17,1,2,11.64,1479,12711274
5,2,17,1,3,10.58,1400,13226540
5,2,17,2,0,0.25,29,11644271
5,2,17,2,1,0.28,35,12535275
5,2,17,2,2,0.46,58,12711274
5,2,17,2,3,0.33,43,13226540
5,2,18,0,0,10.55,1034,9803959
5,2,18,0,1,10.34,1165,11265618
5,2,18,0,2,10.32,1354,13123484
5,2,18,0,3,9.51,1380,14517389
5,2,18,1,0,9.26,908,9803959
5,2,18,1,1,9.19,1035,11265618
5,2,18,1,2,9.07,1190,13123484
5,2,18,1,3,8.60,1248,14517389
5,2,18,2,0,0.21,21,9803959
5,2,18,2,1,0.20,23,11265618
5,2,18,2,2,0.25,33,13123484
5,2,18,2,3,0.28,40,14517389
5,2,19,0,0,1.95,13422,688011185
5,2,19,0,1,1.98,14210,717972260
5,2,19,0,2,2.22,16664,751448523
5,2,19,0,3,2.28,17693,777091637
5,2,19,1,0,1.75,12035,688011185
5,2,19,1,1,1.79,12844,717972260
5,2,19,1,2,2.00,15026,751448523
5,2,19,1,3,2.04,15865,777091637
5,2,19,2,0,0.05,324,688011185
5,2,19,2,1,0.06,417,717972260
5,2,19,2,2,0.08,603,751448523
5,2,19,2,3,0.10,775,777091637
5,3,0,0,0,0.00,2,48451601
5,3,0,0,1,0.00,1,49639486
5,3,0,0,2,0.00,1,49569331
5,3,0,0,3,0.00,1,48942529
5,3,0,1,0,0.00,0,48451601
5,3,0,1,1,0.00,0,49639486
5,3,0,1,2,0.00,0,49569331
5,3,0,1,3,0.00,0,48942529
5,3,0,2,0,0.00,0,48451601
5,3,0,2,1,0.00,0,49639486
5,3,0,2,2,0.00,0,49569331
5,3,0,2,3,0.00,0,48942529
5,3,1,0,0,0.00,1,49284689
5,3,1,0,1,0.00,1,48232975
5,3,1,0,2,0.00,0,50321869
5,3,1,0,3,0.00,0,50000017
5,3,1,1,0,0.00,0,49284689
5,3,1,1,1,0.00,0,48232975
5,3,1,1,2,0.00,0,50321869
5,3,1,1,3,0.00,0,50000017
5,3,1,2,0,0.00,1,49284689
5,3,1,2,1,0.00,1,48232975
5,3,1,2,2,0.00,0,50321869
5,3,1,2,3,0.00,0,50000017
5,3,2,0,0,0.02,9,51640470
5,3,2,0,1,0.00,1,51210705
5,3,2,0,2,0.01,4,50683311
5,3,2,0,3,0.01,6,50775295
5,3,2,1,0,0.00,2,51640470
5,3,2,1,1,0.00,1,51210705
5,3,2,1,2,0.00,0,50683311
5,3,2,1,3,0.00,1,50775295
5,3,2,2,0,0.01,6,51640470
5,3,2,2,1,0.00,0,51210705
5,3,2,2,2,0.01,3,50683311
5,3,2,2,3,0.01,4,50775295
5,3,3,0,0,0.02,12,49809588
5,3,3,0,1,0.03,14,53128076
5,3,3,0,2,0.04,21,52386814
5,3,3,0,3,0.04,23,51335816
5,3,3,1,0,0.01,5,49809588
5,3,3,1,1,0.02,9,53128076
5,3,3,1,2,0.02,11,52386814
5,3,3,1,3,0.03,14,51335816
5,3,3,2,0,0.01,3,49809588
5,3,3,2,1,0.01,5,53128076
5,3,3,2,2,0.02,8,52386814
5,3,3,2,3,0.02,8,51335816
5,3,4,0,0,0.07,35,49098821
5,3,4,0,1,0.07,34,51295390
5,3,4,0,2,0.10,55,54666477
5,3,4,0,3,0.11,61,53811290
5,3,4,1,0,0.05,24,49098821
5,3,4,1,1,0.04,22,51295390
5,3,4,1,2,0.05,27,54666477
5,3,4,1,3,0.08,42,53811290
5,3,4,2,0,0.00,1,49098821
5,3,4,2,1,0.01,6,51295390
5,3,4,2,2,0.03,14,54666477
